ckan_id,movie_id,title,full_title,release_year,genres,entity_id
2180,3519,Force 10 from Navarone,Force 10 from Navarone (1978),1978.0,"['Action', 'Drama', 'War']",2180
2181,3520,How to Stuff a Wild Bikini,How to Stuff a Wild Bikini (1965),1965.0,['Comedy'],2181
2182,3521,Mystery Train,Mystery Train (1989),1989.0,"['Comedy', 'Drama']",2182
2183,3522,Sacco and Vanzetti (Sacco e Vanzetti),Sacco and Vanzetti (Sacco e Vanzetti) (1971),1971.0,['Drama'],2183
2184,3523,Taffin,Taffin (1988),1988.0,"['Action', 'Thriller']",2184
2185,3526,Parenthood,Parenthood (1989),1989.0,"['Comedy', 'Drama']",2185
2186,3527,Predator,Predator (1987),1987.0,"['Action', 'Sci-Fi', 'Thriller']",2186
2187,3528,"Prince of Tides, The","Prince of Tides, The (1991)",1991.0,"['Drama', 'Romance']",2187
2188,3530,Smoking/No Smoking,Smoking/No Smoking (1993),1993.0,['Comedy'],2188
2189,3531,All the Vermeers in New York,All the Vermeers in New York (1990),1990.0,"['Comedy', 'Drama', 'Romance']",2189
2190,3533,"Actor's Revenge, An (Yukinojô henge)","Actor's Revenge, An (Yukinojô henge) (1963)",1963.0,['Drama'],2190
2191,3534,28 Days,28 Days (2000),2000.0,['Drama'],2191
2192,3535,American Psycho,American Psycho (2000),2000.0,"['Crime', 'Horror', 'Mystery', 'Thriller']",2192
2193,3536,Keeping the Faith,Keeping the Faith (2000),2000.0,"['Comedy', 'Drama', 'Romance']",2193
2194,3537,Where the Money Is,Where the Money Is (2000),2000.0,"['Comedy', 'Drama']",2194
2195,3539,"Filth and the Fury, The","Filth and the Fury, The (2000)",2000.0,['Documentary'],2195
2196,3540,Passion of Mind,Passion of Mind (2000),2000.0,"['Drama', 'Mystery', 'Romance']",2196
2197,3541,Third World Cop,Third World Cop (1999),1999.0,['Action'],2197
2198,3542,Coming Apart,Coming Apart (1969),1969.0,['Drama'],2198
2199,3543,Diner,Diner (1982),1982.0,"['Comedy', 'Drama']",2199
2200,3544,Shakes the Clown,Shakes the Clown (1992),1992.0,['Comedy'],2200
2201,3547,Prick Up Your Ears,Prick Up Your Ears (1987),1987.0,"['Comedy', 'Drama']",2201
2202,3548,Auntie Mame,Auntie Mame (1958),1958.0,"['Comedy', 'Drama']",2202
2203,3549,Guys and Dolls,Guys and Dolls (1955),1955.0,"['Comedy', 'Musical', 'Romance']",2203
2204,3551,Marathon Man,Marathon Man (1976),1976.0,"['Crime', 'Drama', 'Thriller']",2204
2205,3552,Caddyshack,Caddyshack (1980),1980.0,['Comedy'],2205
2206,3555,U-571,U-571 (2000),2000.0,"['Action', 'Thriller', 'War']",2206
2207,3556,"Virgin Suicides, The","Virgin Suicides, The (1999)",1999.0,"['Drama', 'Romance']",2207
2208,3557,Jennifer 8,Jennifer 8 (1992),1992.0,"['Mystery', 'Thriller']",2208
2209,3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei),Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),1978.0,"['Crime', 'Drama', 'Romance']",2209
2210,3561,Stacy's Knights,Stacy's Knights (1982),1982.0,['Drama'],2210
2211,3563,"Crow: Salvation, The","Crow: Salvation, The (2000)",2000.0,"['Action', 'Horror']",2211
2212,3564,"Flintstones in Viva Rock Vegas, The","Flintstones in Viva Rock Vegas, The (2000)",2000.0,"['Children', 'Comedy']",2212
2213,3567,Bossa Nova,Bossa Nova (2000),2000.0,"['Comedy', 'Drama', 'Romance']",2213
2214,3568,Smiling Fish and Goat on Fire,Smiling Fish and Goat on Fire (1999),1999.0,"['Comedy', 'Romance']",2214
2215,3569,"Idiots, The (Idioterne)","Idiots, The (Idioterne) (1998)",1998.0,"['Comedy', 'Drama']",2215
2216,3570,"Last September, The","Last September, The (1999)",1999.0,['Drama'],2216
2217,3572,Carnosaur,Carnosaur (1993),1993.0,"['Horror', 'Sci-Fi']",2217
2218,3573,Carnosaur 2,Carnosaur 2 (1995),1995.0,"['Horror', 'Sci-Fi']",2218
2219,3574,Carnosaur 3: Primal Species,Carnosaur 3: Primal Species (1996),1996.0,"['Horror', 'Sci-Fi']",2219
2220,3577,Two Moon Junction,Two Moon Junction (1988),1988.0,"['Drama', 'Romance']",2220
2221,3579,I Dreamed of Africa,I Dreamed of Africa (2000),2000.0,['Drama'],2221
2222,3580,Up at the Villa,Up at the Villa (2000),2000.0,['Drama'],2222
2223,3581,Human Traffic,Human Traffic (1999),1999.0,['Comedy'],2223
2224,3582,"Jails, Hospitals & Hip-Hop","Jails, Hospitals & Hip-Hop (2000)",2000.0,"['Comedy', 'Documentary', 'Drama']",2224
2225,3583,Black Tights (1-2-3-4 ou Les Collants noirs),Black Tights (1-2-3-4 ou Les Collants noirs) (1960),1960.0,"['Drama', 'Musical']",2225
2226,3585,"Great Locomotive Chase, The","Great Locomotive Chase, The (1956)",1956.0,"['Adventure', 'War']",2226
2227,3588,"King of Marvin Gardens, The","King of Marvin Gardens, The (1972)",1972.0,"['Crime', 'Drama']",2227
2228,3590,"Lords of Flatbush, The","Lords of Flatbush, The (1974)",1974.0,"['Comedy', 'Drama']",2228
2229,3591,Mr. Mom,Mr. Mom (1983),1983.0,"['Comedy', 'Drama']",2229
2230,3593,Battlefield Earth,Battlefield Earth (2000),2000.0,"['Action', 'Sci-Fi']",2230
2231,3599,Anchors Aweigh,Anchors Aweigh (1945),1945.0,"['Comedy', 'Musical']",2231
2232,3600,Blue Hawaii,Blue Hawaii (1961),1961.0,"['Comedy', 'Musical']",2232
2233,3601,"Castaway Cowboy, The","Castaway Cowboy, The (1974)",1974.0,"['Comedy', 'Western']",2233
2234,3603,"Gay Deceivers, The","Gay Deceivers, The (1969)",1969.0,['Comedy'],2234
2235,3605,King Creole,King Creole (1958),1958.0,"['Crime', 'Drama', 'Musical']",2235
2236,3606,On the Town,On the Town (1949),1949.0,"['Comedy', 'Musical', 'Romance']",2236
2237,3608,Pee-wee's Big Adventure,Pee-wee's Big Adventure (1985),1985.0,"['Adventure', 'Comedy']",2237
2238,3609,Regret to Inform,Regret to Inform (1998),1998.0,['Documentary'],2238
2239,3610,Roustabout,Roustabout (1964),1964.0,"['Drama', 'Musical', 'Romance']",2239
2240,3611,Saludos Amigos,Saludos Amigos (1943),1943.0,"['Animation', 'Children', 'Comedy']",2240
2241,3612,"Slipper and the Rose, The","Slipper and the Rose, The (1976)",1976.0,"['Adventure', 'Musical', 'Romance']",2241
2242,3613,Things Change,Things Change (1988),1988.0,['Comedy'],2242
2243,3614,Honeymoon in Vegas,Honeymoon in Vegas (1992),1992.0,"['Comedy', 'Romance']",2243
2244,3615,Dinosaur,Dinosaur (2000),2000.0,"['Adventure', 'Animation', 'Children']",2244
2245,3618,Small Time Crooks,Small Time Crooks (2000),2000.0,"['Comedy', 'Crime']",2245
2246,3619,"Hollywood Knights, The","Hollywood Knights, The (1980)",1980.0,['Comedy'],2246
2247,3620,"Myth of Fingerprints, The","Myth of Fingerprints, The (1997)",1997.0,"['Comedy', 'Drama']",2247
2248,3623,Mission: Impossible II,Mission: Impossible II (2000),2000.0,"['Action', 'Adventure', 'Thriller']",2248
2249,3624,Shanghai Noon,Shanghai Noon (2000),2000.0,"['Action', 'Adventure', 'Comedy', 'Western']",2249
2250,3625,Better Living Through Circuitry,Better Living Through Circuitry (1999),1999.0,['Documentary'],2250
2251,3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),1999.0,['Comedy'],2251
2252,3628,Flying Tigers,Flying Tigers (1942),1942.0,"['Action', 'Drama', 'Romance', 'War']",2252
2253,3629,"Gold Rush, The","Gold Rush, The (1925)",1925.0,"['Adventure', 'Comedy', 'Romance']",2253
2254,3631,It's in the Water,It's in the Water (1998),1998.0,['Comedy'],2254
2255,3632,Monsieur Verdoux,Monsieur Verdoux (1947),1947.0,"['Comedy', 'Crime']",2255
2256,3633,On Her Majesty's Secret Service,On Her Majesty's Secret Service (1969),1969.0,"['Action', 'Adventure', 'Romance', 'Thriller']",2256
2257,3634,Seven Days in May,Seven Days in May (1964),1964.0,['Thriller'],2257
2258,3635,"Spy Who Loved Me, The","Spy Who Loved Me, The (1977)",1977.0,"['Action', 'Adventure', 'Thriller']",2258
2259,3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),1998.0,['Drama'],2259
2260,3638,Moonraker,Moonraker (1979),1979.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2260
2261,3639,"Man with the Golden Gun, The","Man with the Golden Gun, The (1974)",1974.0,"['Action', 'Adventure', 'Thriller']",2261
2262,3640,"King in New York, A","King in New York, A (1957)",1957.0,"['Comedy', 'Drama']",2262
2263,3641,"Woman of Paris, A","Woman of Paris, A (1923)",1923.0,['Drama'],2263
2264,3643,"Fighting Seabees, The","Fighting Seabees, The (1944)",1944.0,"['Action', 'Drama', 'War']",2264
2265,3644,Dark Command,Dark Command (1940),1940.0,['Western'],2265
2266,3645,Cleo from 5 to 7 (Cléo de 5 à 7),Cleo from 5 to 7 (Cléo de 5 à 7) (1962),1962.0,['Drama'],2266
2267,3646,Big Momma's House,Big Momma's House (2000),2000.0,['Comedy'],2267
2268,3649,American Gigolo,American Gigolo (1980),1980.0,['Drama'],2268
2269,3651,"Blood Spattered Bride, The (La novia ensangrentada)","Blood Spattered Bride, The (La novia ensangrentada) (1972)",1972.0,['Horror'],2269
2270,3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi)","City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",1980.0,['Horror'],2270
2271,3653,"Endless Summer, The","Endless Summer, The (1966)",1966.0,['Documentary'],2271
2272,3654,"Guns of Navarone, The","Guns of Navarone, The (1961)",1961.0,"['Action', 'Adventure', 'Drama', 'War']",2272
2273,3656,Lured,Lured (1947),1947.0,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",2273
2274,3657,Pandora and the Flying Dutchman,Pandora and the Flying Dutchman (1951),1951.0,['Drama'],2274
2275,3658,Quatermass and the Pit,Quatermass and the Pit (1967),1967.0,"['Horror', 'Sci-Fi']",2275
2276,3659,Quatermass 2 (Enemy from Space),Quatermass 2 (Enemy from Space) (1957),1957.0,"['Sci-Fi', 'Thriller']",2276
2277,3660,Puppet Master,Puppet Master (1989),1989.0,"['Horror', 'Sci-Fi', 'Thriller']",2277
2278,3661,Puppet Master II,Puppet Master II (1991),1991.0,"['Horror', 'Sci-Fi', 'Thriller']",2278
2279,3662,Puppet Master III: Toulon's Revenge,Puppet Master III: Toulon's Revenge (1991),1991.0,"['Horror', 'Sci-Fi', 'Thriller']",2279
2280,3663,Puppet Master 4,Puppet Master 4 (1993),1993.0,"['Horror', 'Sci-Fi', 'Thriller']",2280
2281,3664,Puppet Master 5: The Final Chapter,Puppet Master 5: The Final Chapter (1994),1994.0,"['Horror', 'Sci-Fi', 'Thriller']",2281
2282,3665,Curse of the Puppet Master (Puppet Master 6: The Curse),Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),1998.0,"['Horror', 'Sci-Fi', 'Thriller']",2282
2283,3666,Retro Puppet Master (Puppet Master 7),Retro Puppet Master (Puppet Master 7) (1999),1999.0,"['Horror', 'Sci-Fi', 'Thriller']",2283
2284,3671,Blazing Saddles,Blazing Saddles (1974),1974.0,"['Comedy', 'Western']",2284
2285,3673,Benji the Hunted,Benji the Hunted (1987),1987.0,"['Adventure', 'Children']",2285
2286,3674,For the Love of Benji,For the Love of Benji (1977),1977.0,"['Adventure', 'Children', 'Comedy', 'Drama']",2286
2287,3675,White Christmas,White Christmas (1954),1954.0,"['Comedy', 'Musical', 'Romance']",2287
2288,3676,Eraserhead,Eraserhead (1977),1977.0,"['Drama', 'Horror']",2288
2289,3677,Baraka,Baraka (1992),1992.0,['Documentary'],2289
2290,3678,"Man with the Golden Arm, The","Man with the Golden Arm, The (1955)",1955.0,['Drama'],2290
2291,3679,"Decline of Western Civilization, The","Decline of Western Civilization, The (1981)",1981.0,"['Documentary', 'Musical']",2291
2292,3680,"Decline of Western Civilization Part II: The Metal Years, The","Decline of Western Civilization Part II: The Metal Years, The (1988)",1988.0,['Documentary'],2292
2293,3681,For a Few Dollars More (Per qualche dollaro in più),For a Few Dollars More (Per qualche dollaro in più) (1965),1965.0,"['Action', 'Drama', 'Thriller', 'Western']",2293
2294,3682,Magnum Force,Magnum Force (1973),1973.0,"['Action', 'Crime', 'Drama', 'Thriller']",2294
2295,3683,Blood Simple,Blood Simple (1984),1984.0,"['Crime', 'Drama', 'Film-Noir']",2295
2296,3684,"Fabulous Baker Boys, The","Fabulous Baker Boys, The (1989)",1989.0,"['Drama', 'Romance']",2296
2297,3685,Prizzi's Honor,Prizzi's Honor (1985),1985.0,"['Comedy', 'Drama', 'Romance']",2297
2298,3688,Porky's,Porky's (1982),1982.0,['Comedy'],2298
2299,3689,Porky's II: The Next Day,Porky's II: The Next Day (1983),1983.0,['Comedy'],2299
2300,3690,Porky's Revenge,Porky's Revenge (1985),1985.0,['Comedy'],2300
2301,3691,Private School,Private School (1983),1983.0,['Comedy'],2301
2302,3692,Class of Nuke 'Em High,Class of Nuke 'Em High (1986),1986.0,"['Comedy', 'Horror']",2302
2303,3693,"Toxic Avenger, The","Toxic Avenger, The (1985)",1985.0,"['Comedy', 'Horror']",2303
2304,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The","Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",1989.0,"['Comedy', 'Horror']",2304
2305,3696,Night of the Creeps,Night of the Creeps (1986),1986.0,"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']",2305
2306,3697,Predator 2,Predator 2 (1990),1990.0,"['Action', 'Sci-Fi', 'Thriller']",2306
2307,3700,"Brother from Another Planet, The","Brother from Another Planet, The (1984)",1984.0,"['Drama', 'Sci-Fi']",2307
2308,3701,Alien Nation,Alien Nation (1988),1988.0,"['Crime', 'Drama', 'Sci-Fi', 'Thriller']",2308
2309,3702,Mad Max,Mad Max (1979),1979.0,"['Action', 'Adventure', 'Sci-Fi']",2309
2310,3704,Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome (1985),1985.0,"['Action', 'Adventure', 'Sci-Fi']",2310
2311,3706,Angel Heart,Angel Heart (1987),1987.0,"['Film-Noir', 'Horror', 'Mystery', 'Thriller']",2311
2312,3709,Sleepwalkers,Sleepwalkers (1992),1992.0,['Horror'],2312
2313,3711,Sarafina!,Sarafina! (1992),1992.0,['Drama'],2313
2314,3712,Soapdish,Soapdish (1991),1991.0,['Comedy'],2314
2315,3713,"Long Walk Home, The","Long Walk Home, The (1990)",1990.0,['Drama'],2315
2316,3714,Clara's Heart,Clara's Heart (1988),1988.0,['Drama'],2316
2317,3715,Burglar,Burglar (1987),1987.0,"['Comedy', 'Crime']",2317
2318,3716,Fatal Beauty,Fatal Beauty (1987),1987.0,"['Action', 'Comedy', 'Crime', 'Drama']",2318
2319,3718,American Pimp,American Pimp (1999),1999.0,['Documentary'],2319
2320,3721,Trixie,Trixie (2000),2000.0,"['Comedy', 'Crime', 'Mystery']",2320
2321,3725,American Pop,American Pop (1981),1981.0,"['Animation', 'Musical']",2321
2322,3727,Near Dark,Near Dark (1987),1987.0,"['Horror', 'Western']",2322
2323,3730,"Conversation, The","Conversation, The (1974)",1974.0,"['Drama', 'Mystery']",2323
2324,3731,Cutter's Way,Cutter's Way (1981),1981.0,"['Drama', 'Thriller']",2324
2325,3732,"Fury, The","Fury, The (1978)",1978.0,['Horror'],2325
2326,3733,"Paper Chase, The","Paper Chase, The (1973)",1973.0,['Drama'],2326
2327,3735,Serpico,Serpico (1973),1973.0,"['Crime', 'Drama']",2327
2328,3737,Lonely Are the Brave,Lonely Are the Brave (1962),1962.0,"['Drama', 'Western']",2328
2329,3738,"Sugarland Express, The","Sugarland Express, The (1974)",1974.0,['Drama'],2329
2330,3740,Big Trouble in Little China,Big Trouble in Little China (1986),1986.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2330
2331,3742,Battleship Potemkin,Battleship Potemkin (1925),1925.0,"['Drama', 'War']",2331
2332,3745,Titan A.E.,Titan A.E. (2000),2000.0,"['Action', 'Adventure', 'Animation', 'Children', 'Sci-Fi']",2332
2333,3747,Jesus' Son,Jesus' Son (1999),1999.0,['Drama'],2333
2334,3748,"Match, The","Match, The (1999)",1999.0,"['Comedy', 'Romance']",2334
2335,3749,"Time Regained (Temps retrouvé, Le)","Time Regained (Temps retrouvé, Le) (1999)",1999.0,['Drama'],2335
2336,3750,Boricua's Bond,Boricua's Bond (2000),2000.0,['Drama'],2336
2337,3751,Chicken Run,Chicken Run (2000),2000.0,"['Animation', 'Children', 'Comedy']",2337
2338,3752,"Me, Myself & Irene","Me, Myself & Irene (2000)",2000.0,"['Adventure', 'Comedy']",2338
2339,3754,"Adventures of Rocky and Bullwinkle, The","Adventures of Rocky and Bullwinkle, The (2000)",2000.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",2339
2340,3755,"Perfect Storm, The","Perfect Storm, The (2000)",2000.0,"['Drama', 'Thriller']",2340
2341,3756,"Golden Bowl, The","Golden Bowl, The (2000)",2000.0,['Drama'],2341
2342,3759,Fun and Fancy Free,Fun and Fancy Free (1947),1947.0,"['Animation', 'Children', 'Musical']",2342
2343,3760,"Kentucky Fried Movie, The","Kentucky Fried Movie, The (1977)",1977.0,['Comedy'],2343
2344,3763,F/X,F/X (1986),1986.0,"['Action', 'Crime', 'Thriller']",2344
2345,3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),1991.0,"['Action', 'Crime', 'Thriller']",2345
2346,3766,Missing in Action,Missing in Action (1984),1984.0,"['Action', 'War']",2346
2347,3767,Missing in Action 2: The Beginning,Missing in Action 2: The Beginning (1985),1985.0,"['Action', 'War']",2347
2348,3768,Braddock: Missing in Action III,Braddock: Missing in Action III (1988),1988.0,"['Action', 'War']",2348
2349,3769,Thunderbolt and Lightfoot,Thunderbolt and Lightfoot (1974),1974.0,['Action'],2349
2350,3771,The Golden Voyage of Sinbad,The Golden Voyage of Sinbad (1973),1973.0,"['Action', 'Adventure', 'Fantasy']",2350
2351,3772,"Hatchet for the Honeymoon (Rosso segno della follia, Il)","Hatchet for the Honeymoon (Rosso segno della follia, Il) (1970)",1970.0,"['Fantasy', 'Horror', 'Thriller']",2351
2352,3774,House Party 2,House Party 2 (1991),1991.0,"['Comedy', 'Drama', 'Romance']",2352
2353,3775,Make Mine Music,Make Mine Music (1946),1946.0,"['Animation', 'Children', 'Musical']",2353
2354,3776,Melody Time,Melody Time (1948),1948.0,"['Animation', 'Children', 'Musical']",2354
2355,3777,Nekromantik,Nekromantik (1987),1987.0,"['Comedy', 'Horror']",2355
2356,3778,On Our Merry Way,On Our Merry Way (1948),1948.0,"['Comedy', 'Drama']",2356
2357,3780,Rocketship X-M,Rocketship X-M (1950),1950.0,['Sci-Fi'],2357
2358,3781,Shaft in Africa,Shaft in Africa (1973),1973.0,"['Action', 'Crime']",2358
2359,3782,Shaft's Big Score!,Shaft's Big Score! (1972),1972.0,"['Action', 'Crime']",2359
2360,3783,Croupier,Croupier (1998),1998.0,"['Crime', 'Drama']",2360
2361,3785,Scary Movie,Scary Movie (2000),2000.0,"['Comedy', 'Horror']",2361
2362,3786,But I'm a Cheerleader,But I'm a Cheerleader (1999),1999.0,['Comedy'],2362
2363,3788,Blow-Up (Blowup),Blow-Up (Blowup) (1966),1966.0,"['Drama', 'Mystery']",2363
2364,3789,"Pawnbroker, The","Pawnbroker, The (1964)",1964.0,['Drama'],2364
2365,3792,Duel in the Sun,Duel in the Sun (1946),1946.0,['Western'],2365
2366,3793,X-Men,X-Men (2000),2000.0,"['Action', 'Adventure', 'Sci-Fi']",2366
2367,3794,Chuck & Buck,Chuck & Buck (2000),2000.0,"['Comedy', 'Drama']",2367
2368,3796,"Wisdom of Crocodiles, The (a.k.a. Immortality)","Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",2000.0,"['Romance', 'Thriller']",2368
2369,3800,Criminal Lovers,Criminal Lovers (1999),1999.0,"['Crime', 'Drama', 'Romance', 'Thriller']",2369
2370,3801,Anatomy of a Murder,Anatomy of a Murder (1959),1959.0,"['Drama', 'Mystery']",2370
2371,3802,Freejack,Freejack (1992),1992.0,"['Action', 'Sci-Fi']",2371
2372,3803,Greaser's Palace,Greaser's Palace (1972),1972.0,"['Comedy', 'Drama', 'Western']",2372
2373,3804,H.O.T.S.,H.O.T.S. (1979),1979.0,['Comedy'],2373
2374,3805,Knightriders,Knightriders (1981),1981.0,"['Action', 'Adventure', 'Drama']",2374
2375,3806,Mackenna's Gold,Mackenna's Gold (1969),1969.0,['Western'],2375
2376,3807,Sinbad and the Eye of the Tiger,Sinbad and the Eye of the Tiger (1977),1977.0,"['Adventure', 'Fantasy']",2376
2377,3809,What About Bob?,What About Bob? (1991),1991.0,['Comedy'],2377
2378,3810,White Sands,White Sands (1992),1992.0,"['Drama', 'Thriller']",2378
2379,3811,Breaker Morant,Breaker Morant (1980),1980.0,"['Drama', 'War']",2379
2380,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),1972.0,['Comedy'],2380
2381,3813,Interiors,Interiors (1978),1978.0,['Drama'],2381
2382,3814,Love and Death,Love and Death (1975),1975.0,['Comedy'],2382
2383,3816,"Official Story, The (La historia oficial)","Official Story, The (La historia oficial) (1985)",1985.0,['Drama'],2383
2384,3817,"Other Side of Sunday, The (Søndagsengler)","Other Side of Sunday, The (Søndagsengler) (1996)",1996.0,"['Comedy', 'Drama']",2384
2385,3819,Tampopo,Tampopo (1985),1985.0,['Comedy'],2385
2386,3820,Thomas and the Magic Railroad,Thomas and the Magic Railroad (2000),2000.0,['Children'],2386
2387,3821,Nutty Professor II: The Klumps,Nutty Professor II: The Klumps (2000),2000.0,['Comedy'],2387
2388,3822,"Girl on the Bridge, The (Fille sur le pont, La)","Girl on the Bridge, The (Fille sur le pont, La) (1999)",1999.0,"['Drama', 'Romance']",2388
